,date,weight,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,ts_id,action
feature_95,-0.01641351964665299,0.08319188764296286,-0.01216959795786813,-0.13788161693734166,-0.1996120224993278,-0.02088000160593853,-0.016760194381314698,-0.019647225317761818,-0.014897516852515913,-0.05187900042049136,-0.046666958410959754,-0.1925680596191604,-0.2519129582938064,-0.0730591498950412,-0.08343737769547689,-0.11751367203273844,-0.13017926014247677,-0.1641251146178661,-0.22145151551192344,-0.04206846968911418,-0.04315031788482423,-0.053210747674344715,-0.06795920570939541,-0.040377602214208566,-0.046223261970797055,-0.03687149239420059,-0.04751100747296194,-0.03944832913861611,-0.053719553475185436,-0.01749270005987329,-0.019097436167777617,-0.028378556726630356,-0.03562083627878852,-0.017236113144717242,-0.02342695521680437,-0.014821852916965451,-0.025821415916237576,-0.011057627693649121,-0.025931503744798877,-0.026794142478059713,-0.025182095713974072,-0.006503806999571593,-0.004349773949312433,0.2879867558167372,-0.192459028353444,0.10210640297898929,0.3403531007314248,0.5429835669111011,0.01928895876756236,-0.0672291788346018,-0.07578635813637775,-0.0799804594746981,0.11103063028327576,0.0969038387765204,0.033153644114009825,-0.2769986236383878,-0.12206509377929789,0.011126525648551338,-0.013309812304343726,-0.0033559758221574035,-0.005804069201331021,0.0027524760417739383,0.3227795156488613,0.3232083321070643,0.20152193030229384,0.20085655598112553,0.4631397789049708,0.27791070297658216,0.27300895359669347,0.37213828536120175,0.37225054556445736,-0.1687213944691643,-0.011860526823103018,-0.24541507237504226,0.012016734577288178,0.01975480381866793,0.01213797352649247,0.014947097978752535,0.018307623843493864,-0.02567681310113298,0.018301764138792122,0.0071029100992082645,0.010280360484214879,0.009099651285142752,0.0038088654861359265,-0.008003224880106722,0.31678792574995923,-0.051842068323564784,0.20379557755889646,0.13163745602544252,0.013375479761987592,0.6631866613466545,0.6277377917904182,0.13162882435845538,0.4596529771691722,0.3642959132500091,0.21450264762307503,1.0,0.30959994174650124,-0.07860138874525965,0.19256481117286608,0.10693167843788301,-0.016316372193090175,0.6154593316176669,0.6314438397197033,0.10654198964755153,0.4460591526423819,0.34063269768627524,0.19178976260425346,0.9744965450957415,0.3200047434298424,-0.15824458282216597,0.1986808342737309,0.10963236489653758,-0.07275230446225832,0.6646435612605465,0.6454573814660711,0.18970337968020776,0.505910203344924,0.4355619709290577,0.2895347249015958,0.9894904861006991,-0.35885764625089595,-0.27684422659916497,-0.2986957416760782,-0.15243345562978894,-0.3386849440974904,-0.2810977357600834,-0.33435666354329174,-0.22942039110964374,-0.31044220110780585,-0.1740701160055361,-0.014009119670178344,-0.0034378657042703252
feature_96,-0.023469835825182268,-0.042382135032699705,0.06132361406800686,0.11028798877700563,0.07563254440201443,-0.016045977150544833,-0.01107448137902216,-0.01807363507949043,-0.013933932220075475,-0.011221719349990828,-0.000662246145799739,0.10333096202627796,0.07015420559106347,0.010620246593155335,0.014121001965357429,0.04428104508644596,0.03815461390326099,0.08501421812516939,0.05987714822529751,0.03631869125812881,0.04044794515788944,0.11170573371512404,0.1041060830395632,0.057117886332537914,0.059821857005751884,0.08777028319239266,0.0820042787721188,0.1097993708985988,0.10392142993999395,-0.02810458402035779,-0.02724948414479236,-0.01920286097257453,-0.02957968061552654,-0.01603112237649457,-0.02181738744881638,-0.008075085145982748,-0.008418295090818094,-0.01794294198789246,-0.017392888243244913,0.030496856347493998,0.03351609768719258,-0.04006210286493287,-0.04162919835475299,-0.1448229877000427,0.15995259269765996,0.13971319767439738,0.5507698793433242,0.2576968255107771,0.053964717504752555,0.16999964133854095,0.10454397579942756,0.050744199244036864,-0.0016389189299879142,-0.03821213673569534,0.007465629650354373,0.14909247555873634,0.046478896866416874,0.08352868407722056,0.04525217683973584,0.10525875468313771,0.11730561266669645,0.092151921284702,0.07220329122816645,0.07685412800068307,0.061342211791739654,0.06160741123103321,-0.05198185480825909,-0.10657049813814298,-0.1125763338426207,-0.1182249349633778,-0.11781513313016832,0.1136149961028821,-0.00375162050446271,0.07246590897722441,-0.2367861857526088,-0.11569552585395129,-0.18884331397537116,-0.15878386012166204,-0.12796755118368636,-0.1588879502540356,-0.16342116203852391,-0.08869954549496362,-0.13198388571196534,-0.11246281314521174,-0.09319034856190338,-0.0868041231209155,0.872367624851587,0.0491347820287569,0.6708463225860812,0.45942758866694267,0.18640796012800648,0.5938391567462318,0.5575761774297654,-0.0012264157924898468,0.4381657174501138,0.3020289094299883,0.10968580440595019,0.30959994174650124,1.0,0.21993911282406953,0.8211495307181815,0.6264754341843745,0.35508708048231663,0.5975078134336275,0.6503468730880356,0.1312418748488925,0.5531930993079476,0.4146986085488643,0.2317879524433132,0.32515984928258224,0.9563590434990771,0.20317894597893188,0.8049781992880667,0.6455307384831063,0.3672391056996681,0.6017000986854426,0.6238548428429391,0.09267321505352356,0.5313610894436088,0.42184211241835673,0.22656225097397967,0.3277974514913909,0.13981754689549938,0.00037823930188277973,0.16363097945776037,0.059834154088807184,0.1520094467071526,0.033021211801304975,0.16614723427676242,0.05570763334242011,0.16990308123534895,0.06698432478999118,-0.021751031678706362,0.0010007454431624778
feature_97,-0.015780382211452233,-0.04206660140961107,0.5296393285653721,0.213771259269776,0.2196382162140654,0.01852236090459734,0.023547011035015265,0.018835904587187556,0.027214686227064574,0.04527476957416048,0.048712157560586174,0.21001583560928994,0.22740848171782294,0.08131929800775087,0.0878030112217405,0.139942967817398,0.1349687423383635,0.19407694772928183,0.2014313831177204,0.3851211666483194,0.3797961815773215,0.5757645641006995,0.5923993590577273,0.4305489589095025,0.37342847733118645,0.46521004234638585,0.461765640689406,0.5378989611685263,0.5421143645947106,-0.3137631806458961,-0.3215109747606712,-0.4447609369616641,-0.4559650318256384,-0.32530692222234836,-0.33561980057658164,-0.37297056045051874,-0.3493277126332609,-0.44825823524394887,-0.4285383350803635,0.4212345102624213,0.42616956057735594,-0.3717768455821673,-0.3892095527995953,-0.1931929399702444,0.16071393159436057,0.027753114027615995,0.0650793222876037,-0.09173076375703158,0.08014177898362433,0.1657724046379829,0.1516780482861906,0.12379357116531994,0.019380366738791552,-0.019967107365308448,-0.13503996759319806,0.1623743774280659,0.015361195384390998,-0.004561561595038067,0.0354021640788339,-0.00631111814915611,-0.007955722975369636,0.00479762678597711,0.01782145517492396,0.019438414363560523,0.06509297401004337,0.06534252294209626,0.06254582792740401,0.06359738095840811,0.058642615723490964,-0.0266239148985753,-0.024484775888874287,0.26794375960361966,0.12148201296718676,0.2863899542341887,-0.20650775394587131,-0.8006313406522844,-0.3497319201608186,-0.5553147953558218,-0.7412318411054258,-0.08178678492722373,-0.16243497103514715,-0.6075358710868863,-0.248811213555848,-0.40039430659207376,-0.518768815637124,-0.044052565724663616,0.0682310975637185,-0.25177463897002006,0.03136775636299791,-0.099384168601653,-0.21343123412687906,0.09972521585324748,-0.10863640578325912,-0.27886867932614384,-0.11667101635726168,-0.15501181904439124,-0.19761506940162882,-0.07860138874525965,0.21993911282406953,1.0,0.38230918853369206,0.586258901450132,0.8895497582880307,0.11458989502296275,0.03190095667813116,0.7038174534624603,0.15628081538089578,0.33580465491495454,0.5909372609189035,-0.05543770478786907,0.1705962786385559,0.6173888053481222,0.22915464562898738,0.35840611713976983,0.5546802527869211,0.11443004693446283,-0.03311142197176685,0.4022199468393752,0.04387656938852102,0.15206530353208828,0.30850367875817303,-0.060859774322974805,0.1285844693024588,-0.06700597885892384,0.15182954903882062,-0.02028204925453458,0.13187102861321204,-0.0655542650320463,0.14105098960721255,-0.056602091244101906,0.14540524214875342,-0.039987952615038805,-0.014911691705758925,-0.0017684253424190878
feature_98,-0.019313956290973478,-0.03857323269177781,0.14875088144190807,0.13728796796902293,0.12138308064604889,-0.002822427128673283,0.003384658246280691,-0.0057201613286391425,0.0001290284855166084,0.006598587198298315,0.02176922456084294,0.132419500273384,0.12237935622087154,0.022126250645144466,0.03308019422586842,0.06537255125438066,0.07078695626588989,0.11455231981172027,0.1072233509759887,0.10806012225293456,0.11507267558129389,0.20937844354484864,0.20990541458700998,0.12618548816158742,0.1261501551637408,0.16422455866717853,0.1627419282770143,0.2019872716684198,0.20243738138637712,-0.08061797206303398,-0.07878904386901402,-0.09267019045931574,-0.09925313554813615,-0.06635783096985272,-0.06952855495435913,-0.06529698590964135,-0.05566189647758682,-0.0904512496756683,-0.0804444853666308,0.10344784631455832,0.10779468940021136,-0.09581481024727478,-0.09849964814258638,-0.15262229590160925,0.15599205799407462,0.1055360635647781,0.4513001744691459,0.18171106336038212,0.06136959116951215,0.16697765129079234,0.1191955194923593,0.07421598959799519,0.00793009717554533,-0.025156903029210514,-0.006509290318901562,0.1735275414699198,0.08367375901468484,0.06120904200929449,0.057407593519472354,0.08952428333449074,0.1236867170155245,0.10274952636993782,0.0681304294037182,0.07222293060567135,0.06858056093508078,0.06870260587099422,-0.022090569398865122,-0.07756001189527457,-0.08056809497236034,-0.10892480305422854,-0.1079179251769463,0.14960586865528644,0.03767250024998696,0.13241528130527777,-0.206149456990137,-0.25350082048038985,-0.37800700389701264,-0.3328020303420308,-0.2748836712946939,-0.13312535957346255,-0.1434203636642776,-0.19205306392571966,-0.26616934712530266,-0.2388734890388036,-0.19967528401518828,-0.07053292118621861,0.6965527557829421,-0.002658537899326036,0.6922857345541171,0.45084632693338295,0.1475095756804169,0.44911578808125197,0.41758243843140497,-0.048227501131479555,0.4368606071455473,0.2964447606608857,0.08428110036325205,0.19256481117286608,0.8211495307181815,0.38230918853369206,1.0,0.8211746835546614,0.5321962855414308,0.4582282498404824,0.5158531428805834,0.2501474556189354,0.6747967509211031,0.5555823468782672,0.3630223155848832,0.20975787425892883,0.784665037789706,0.2918438740712361,0.9139082099500828,0.7689835980564965,0.47093469337851684,0.4570919731013373,0.48369702177856533,0.15933183717890892,0.5949147211514489,0.5016066962155591,0.30335483791214535,0.2122176203009226,0.1330881268311914,-0.0199770289500153,0.18671200044604663,0.09216078533466421,0.15262717686613883,0.026263962591259515,0.17565934027917254,0.06504930372278896,0.18833929008007053,0.09197272507155628,-0.017816651889397704,0.00032348724098250946
feature_99,-0.016222839827082627,-0.040618211805500265,0.23623189233032452,0.16182791394688742,0.1576797545615577,0.00996009122766226,0.01637130452735307,0.0083066322285984,0.014956957469979458,0.026762085435983848,0.04004209543915469,0.15987442067098254,0.16601095688813974,0.04884096655095378,0.0620792367652183,0.0901099189096256,0.10031998703102896,0.14445416459841762,0.14759483490015843,0.18214312702025892,0.18775008997858247,0.3089271279155024,0.31719882112976144,0.20779694995386747,0.19625508561351923,0.24392927557066219,0.24472852252907776,0.29474381408652167,0.3001014077283168,-0.13460906392381228,-0.134259788535955,-0.17739712437208524,-0.1846474202741761,-0.12962250990835797,-0.1334071865019647,-0.1355197736862123,-0.12072050074892465,-0.17492150820509106,-0.16125669691299868,0.18346279837509635,0.18901927716031267,-0.15663163367267194,-0.16240513419539254,-0.1697349776875331,0.1580907030441667,0.07602129139747976,0.32617801975963934,0.08657517301275729,0.07204015485182569,0.17005331702223128,0.13906812444097846,0.10291327824948003,0.018884702929885023,-0.01678202547225813,-0.04185855364554408,0.17925220855421783,0.077223358053693,0.032507858205989254,0.06271885784700845,0.05024877186028647,0.08068303567155796,0.09459002902646585,0.06313340826401688,0.0666478716075647,0.07845417146101888,0.07872640279691474,0.028045084699303356,-0.019144949160517365,-0.02234443886382716,-0.06790913801690773,-0.06666039982371255,0.18635490549899003,0.06484918546983717,0.18671944149265282,-0.21822661293886014,-0.4240840519676898,-0.38708478528921203,-0.5702474481496034,-0.4683674612811898,-0.12803558683931102,-0.15496248015556274,-0.31753168910412716,-0.2683036919301807,-0.4066883939448215,-0.33858584549106063,-0.06832519902358383,0.49164773940137213,-0.05722333729236043,0.49862761911472653,0.35482163990105975,0.07957114215219277,0.3485816029949282,0.23313961512468276,-0.10074763137453943,0.25831470337103396,0.2082097194718935,0.02831106614613421,0.10693167843788301,0.6264754341843745,0.586258901450132,0.8211746835546614,1.0,0.7457377611000161,0.36224710958174894,0.34402939548240613,0.394315324677295,0.5099333794816541,0.6553717445075915,0.5000027557779086,0.12750396760171048,0.5811258883073439,0.4162418785096011,0.7190306035771004,0.8383172288667926,0.5847812429162844,0.3591256533122619,0.3023007969466185,0.24679717716809935,0.4156468318323361,0.5152155763604259,0.3721660300214397,0.12723457862586415,0.12329245456159561,-0.052927469699665525,0.18557947353217122,0.07038977716335665,0.13791574588265054,-0.0226844287596556,0.15782424344330828,0.010051281294390734,0.1789970248618596,0.05443421750681555,-0.014826330299615229,0.0003221874316725058
feature_100,-0.015571224453961348,-0.0431942721263155,0.41932072302453416,0.19986677453407287,0.20634211682351333,0.021835116513576606,0.02745631760191736,0.021971001885161014,0.029178425541915635,0.04493817716791756,0.052355899391707594,0.19882428186221832,0.21805380035616556,0.07718509698830592,0.087618260259173,0.1300343529338564,0.1336592395881639,0.182880985527198,0.19366590781788284,0.31049897645378005,0.30996642331809215,0.4905621514373308,0.5067478292055737,0.349783206023259,0.3110032176204905,0.3877648346628526,0.38756009877195874,0.46270406167960426,0.4702963940183964,-0.2423116087712273,-0.24669596861324472,-0.34830946308633487,-0.35777544184936977,-0.24930338500287727,-0.2565074133387637,-0.2846880764552569,-0.2630501441651176,-0.3459835400759842,-0.32640372864178013,0.3354960764904777,0.3411304207676019,-0.28739699438179617,-0.3002957455051938,-0.18678170052981144,0.1596237022294532,0.04048358457048755,0.14841838926370607,-0.03624505439320628,0.07900533007166596,0.16707978936357673,0.15205753784921688,0.12413852704550253,0.022453155817314895,-0.01577137839291085,-0.10392579448492341,0.1751791740605385,0.04898522011135326,0.005814305500624729,0.061317281846381994,0.010122036131005836,0.018105850972885997,0.04066590385639233,0.0367638201703544,0.03919244688461426,0.07360758434621681,0.0738652423440586,0.05796948306289905,0.0391233969600121,0.03482671673096934,-0.03760059162136434,-0.035710874155132646,0.24401989179550582,0.10745167413722413,0.2616497072460867,-0.21369593207908275,-0.6954601891496854,-0.37056719149237516,-0.5773115468082812,-0.7428957312019074,-0.09848829407060467,-0.16496253685881945,-0.5225793886871702,-0.26448491877974545,-0.4156477034541167,-0.5372208711679874,-0.054942523886262966,0.20671954154790137,-0.18164603615653485,0.18327323494164477,0.05631049296478122,-0.08346647534402361,0.1841538023947093,0.002356685885557221,-0.21326437489467662,0.006096888378882341,-0.02993353816627489,-0.09295734024022975,-0.016316372193090175,0.35508708048231663,0.8895497582880307,0.5321962855414308,0.7457377611000161,1.0,0.1986466291756808,0.13675445652099774,0.6177269485793621,0.2793037314845466,0.4613190096947514,0.6813100345111357,0.00715389642494856,0.30761393106693163,0.572860361182929,0.3927586541510062,0.5350008721204089,0.6830337061427781,0.19800250613258233,0.07811235676470527,0.3650733968550113,0.17103320891777868,0.2879792776656056,0.433166332355274,0.003110838499281701,0.12470787334669904,-0.06458680243530246,0.17002494168516968,0.02303386131191506,0.13227269697600338,-0.05416220602963357,0.14473375115866016,-0.03708105097062354,0.15606998744109363,-0.00740884526834767,-0.014449003302427146,0.00048719644632560133
feature_101,-0.030824813607734387,-0.030910364588181072,-0.001130547002775905,0.08252763129833837,0.009839673632070821,-0.01527220448652051,-0.013980453984162255,-0.015804693292148064,-0.014329441789508932,-0.00761639727348099,-0.01049377012783015,0.07068188639510858,-0.007573568213659684,0.0060880414577994275,-0.008269368324494784,0.03085722122763954,-0.004213421010194787,0.055386724971858536,-0.006267135146244281,-0.007519093844440834,-0.009316514816519754,0.022781602203150765,0.002050639348205759,0.0047961821829250574,-0.0020063263014435395,0.01727601782998125,0.0030222775067104174,0.022690341752204725,0.005401992801157255,0.009492984096081094,0.0013593929370378226,0.0188704427655699,-0.003499254109458592,0.015302339499627395,0.0010081285306489203,0.02148791788532689,0.0024397826729720233,0.019971171977319853,0.0015962478423310832,-0.016826992186237198,-0.013727693367541573,0.0028318902151680562,-0.00035459125166335494,-0.16169356116073008,0.20197693693849547,0.20361154992342204,0.5346126462780626,0.24930998282199004,0.08696353240076728,0.2263932590612996,0.13284134913668597,0.057422729801410256,0.0251172925328196,-0.029858710248670622,-0.039993293251146575,0.06511520366165717,-0.14579048605526884,0.042057288540825036,0.008231961555531138,0.029344887113336018,0.027226609783860493,0.02175874672527834,0.2053116395132175,0.21115356785190606,0.21947347855336702,0.2203033776022181,0.3567344025285811,0.245887497174303,0.23836769341189773,0.23487720715190794,0.23444212639074713,0.09099273253163324,-0.06617478229435297,0.006262480005284307,-0.10556589115974462,-0.021100401984816455,-0.07315943372367259,-0.05281004453703695,-0.02978610423705421,-0.34634299252546985,-0.06872521228181454,-0.018572425710691738,-0.048652788568678086,-0.03476316732602066,-0.024016261935292414,-0.21102673246420545,0.5486020418461934,0.09150835727359621,0.40956171291793425,0.31377612728550064,0.16824976764164135,0.9722482913910185,0.303798330622757,0.03828862709455359,0.21374043870891318,0.16624850554605167,0.08525768522614371,0.6154593316176669,0.5975078134336275,0.11458989502296275,0.4582282498404824,0.36224710958174894,0.1986466291756808,1.0,0.33583323878482135,0.06020325377561714,0.25344088907247514,0.1980381542546173,0.10748786054227377,0.6463534253079951,0.5811750290687557,0.18024089820080602,0.4713509832423071,0.4074084186407073,0.26775422571253205,0.9870337551145856,0.33071124269222585,0.08799095519258883,0.2512280776060748,0.21959800390905515,0.14408966874065288,0.6505399074035036,0.024594306964010014,-0.28998401057711726,0.05697837078384385,-0.19678121726821252,0.03463178491758384,-0.29201978964120473,0.052584968972683305,-0.2522898388388975,0.059713714485820815,-0.21313289084400083,-0.027753804762632648,0.0019019098533253277
feature_102,-0.0023617628167330253,0.06572712627341551,0.06431419838627842,-0.11471901295068909,-0.14830626151691162,-0.017670883629765953,-0.011289022233761466,-0.01949866048317961,-0.012958665911785953,-0.047539613920572224,-0.03209498305273695,-0.16316236842979667,-0.19116459794291668,-0.06591986749012431,-0.06140693952796661,-0.10651911935549883,-0.09625339575147876,-0.13857097619535236,-0.17012173335378059,0.010711473956357654,0.013068474965762918,0.052529187349564216,0.04716064461086635,0.02054222229734038,0.022751220983567345,0.044144875231696246,0.03979077299776656,0.061748103052838434,0.05599608610100135,-0.055579173418422174,-0.049727488138273206,-0.07856721207862824,-0.07543706478068972,-0.055676241078880306,-0.05410712634605285,-0.055016578286164575,-0.047693625815265525,-0.06154023834410688,-0.058140549811493185,0.02853475052755957,0.02969222506830169,-0.05314611387777279,-0.05083012343613454,0.324822463730664,-0.23747376063247494,0.051539703831529955,0.3686178512017836,0.5717345678264278,-0.01744133281731036,-0.13367469312566055,-0.11100397123905326,-0.09685948714935481,0.07489185525840028,0.07988009760544743,0.10250044982593431,-0.17349398880219993,0.13448163375294725,0.05475629921723383,0.024860373112139712,0.08032354806119375,0.09637041385130084,0.08087234306037015,0.06586308597850267,0.06696600973071005,0.060599051197626465,0.05934821977289507,-0.0703688101587858,-0.11499683537788184,-0.12025935528176104,-0.1336797809370407,-0.13265199425132085,-0.15459328721652493,0.05798840666678416,-0.19957526912981274,-0.15729404851049336,-0.09914395640930511,-0.13042436406793687,-0.11948416704521313,-0.10661696695442406,-0.08474830431105872,-0.1815311867542692,-0.10474309397220094,-0.1532987821971868,-0.13244405519983757,-0.1182469661519052,-0.09621340347525127,0.5504588434753344,-0.12799378165095787,0.388894592088643,0.22558020757124417,-0.01008637008381461,0.3383828716675987,0.8874479649610925,0.06413997524059979,0.6995546151165044,0.5010490803314109,0.22109780339231688,0.6314438397197033,0.6503468730880356,0.03190095667813116,0.5158531428805834,0.34402939548240613,0.13675445652099774,0.33583323878482135,1.0,0.21014233950332725,0.8213750532109083,0.6242916447523891,0.3642334739638318,0.6427659347737676,0.6375926570144136,-0.1676354526417813,0.46288908204734197,0.29432447610512497,-0.009185358008429333,0.3447344296368365,0.9698651816700165,0.19059935937170433,0.8323908438706855,0.672404861132184,0.38791334952955114,0.6344403958028647,-0.21274432937060628,0.11489869715077719,-0.16450503505612266,0.1860191995693672,-0.19360894840032974,0.1571525676692126,-0.18933444345164682,0.18243019488151246,-0.1709973300454759,0.1959827641386603,-0.0023281784943564787,-0.004056127469811967
feature_103,-0.005025052146055562,0.019404444901186382,0.43836033012153053,0.09708091193584548,0.08874316253606464,0.014746177677005298,0.019078841416863977,0.01872966463661526,0.02654099497288606,0.026686433177170243,0.028219439664724875,0.084936318070703,0.08578132068393803,0.04189671269784148,0.042478921885977204,0.06675543678583384,0.05969494273424473,0.08716050041460931,0.07895698336437784,0.30124098165053587,0.292504685037231,0.42327508929641344,0.4204948233854588,0.3289642443379933,0.27728658285526125,0.34822554592941807,0.33671749947468865,0.3977313688438331,0.38750731469376326,-0.2558323565221386,-0.25929766577294133,-0.34016237745519307,-0.33592806316759266,-0.26073486551516495,-0.26368146499419787,-0.2911116190039281,-0.2680487104583623,-0.3390826660434323,-0.31743476848720065,0.3415984289778767,0.34411361294842036,-0.3051628359546362,-0.31844444474443434,0.02204799367065522,-0.03426322378400247,0.006116503716881298,0.03533182780097134,0.08438559355469384,0.06311195272091905,0.03899276110703577,0.04382408927643203,0.03586097648916161,0.0957683271957507,0.05588326973585661,-0.07683305337100445,0.0046673699469578665,0.08486632722825176,-0.02170753950138085,0.019644665957217873,-0.020904644155500713,-0.019473994559440082,-0.0033574453145420774,0.019021211331529057,0.019465339989998776,0.06246956251418404,0.061932237247628676,0.06330098597804057,0.06407035081990453,0.06023639839053564,-0.014883630766533745,-0.012951512845724433,0.1225926022734112,0.16558440714269682,0.11657331123913657,-0.15913569006730968,-0.5900831055868108,-0.26138790408085544,-0.41184818821627406,-0.5508249309147021,-0.06425356901820066,-0.20772208345935558,-0.7755060678460911,-0.3323767811597487,-0.5011447204899139,-0.6780630581671703,-0.0747832407925842,0.017771133445524525,-0.22267566001486974,-0.01176304093657573,-0.10596759414346492,-0.19164484700725556,0.047648791915595234,0.07202643458512833,-0.1692694315950642,0.04200567575835921,-0.012529746677478307,-0.08313315132392442,0.10654198964755153,0.1312418748488925,0.7038174534624603,0.2501474556189354,0.394315324677295,0.6177269485793621,0.06020325377561714,0.21014233950332725,1.0,0.33861134354619726,0.5539906256251438,0.8354903510245019,0.1282370771535227,0.09048313999180023,0.3855336599191339,0.1265772059374012,0.21141837487685233,0.34562030170917285,0.05893668898690136,0.15027304194489027,0.6730611021967693,0.22652067983797544,0.35308670601839887,0.5623919510250964,0.11779247685779438,-0.04579073674116649,-0.033223553936520475,-0.014834779733939053,0.03841742424142103,-0.042050940222317194,-0.02678730224173231,-0.04028755533508566,-0.014571584837916296,-0.02904732834518558,0.010214145736922971,-0.004966649022703149,-0.004093224750431005
feature_104,-0.0013171489901779598,0.04315056416733021,0.11223556371720182,-0.05582773709688642,-0.07146316475518136,-0.004509210025762911,0.0035041712927074346,-0.00566019302276494,0.002698295411549766,-0.01792953379415783,0.002731974673275494,-0.08968123201648301,-0.09513914173079875,-0.035283632162951585,-0.02032192687958294,-0.05515217345840982,-0.03574721674141128,-0.07219372119839243,-0.08129162963594186,0.06103263484649794,0.06745954336198404,0.11217113730340503,0.11218810931094236,0.06191105690727509,0.06639380712083931,0.08663628987395142,0.08652504711395319,0.11418741987145568,0.11362574740419935,-0.0751912457732045,-0.0661074996449607,-0.098114301346373,-0.09072460152120095,-0.0719649082698905,-0.06613601807997109,-0.07446301541992985,-0.058776360342073695,-0.08641365254284725,-0.07365331486541642,0.07393577665965319,0.07726046203215828,-0.08010428291338655,-0.07795039183252916,0.23251643974401776,-0.17399307268181707,0.032338471784449846,0.3046545432384757,0.4648533946488184,-0.0003725336971105383,-0.08643263826016208,-0.0668090234637594,-0.0553906235066642,0.07702575564219367,0.07044494527841973,0.07539216795411062,-0.09248905960974323,0.18024318339542303,0.03129972494389305,0.03610663782378061,0.06375639624029249,0.0988409457948571,0.08477554385221042,0.06210478940842824,0.06396807690275678,0.06351222716418363,0.06250196010921763,-0.04092563655923157,-0.09097136678191045,-0.09250973435725673,-0.11921115651578726,-0.11777383602737114,-0.08081573755143967,0.08487396129199555,-0.1031853886452434,-0.13654264498041974,-0.16620836485630594,-0.2566889698095128,-0.22700219056015664,-0.18603045024143847,-0.07596583625639512,-0.1692301468825807,-0.2046923504760314,-0.3170504636565132,-0.28154804195432487,-0.24750850803564312,-0.08742249193050908,0.4660298381597547,-0.10481975089578982,0.4521353042399027,0.27361406672570493,0.0217606138936424,0.2486492285985752,0.7243000706082786,0.04401110585233908,0.7398400138169763,0.5369554150273531,0.22825282147104367,0.4460591526423819,0.5531930993079476,0.15628081538089578,0.6747967509211031,0.5099333794816541,0.2793037314845466,0.25344088907247514,0.8213750532109083,0.33861134354619726,1.0,0.8257803061268478,0.5320396073647723,0.4597120947858371,0.5384751068743371,-0.03200386718884792,0.5915562172520248,0.4415589149440632,0.14315665740617847,0.25344225831233114,0.7967047934945132,0.27476096180478254,0.9191798787478406,0.7849702123719585,0.5092909950685572,0.45847986370056787,-0.15517507844218695,0.0682916525739474,-0.08400690490993294,0.21870918960566796,-0.12923278891662493,0.13469140218395245,-0.11609150727597656,0.1793602776218116,-0.09346557215834765,0.21406518741949357,-0.001345250985408789,-0.004068667008576535
